# Vega spectrum from Kurucz models, resolution 500
# microns	erg/s/cm2/micron
19.2451	1.33329e+06
19.2644	1.32827e+06
19.2838	1.32324e+06
19.3031	1.31696e+06
19.3224	1.31193e+06
19.3418	1.30690e+06
19.3612	1.30188e+06
19.3806	1.29685e+06
19.4000	1.29182e+06
19.4195	1.28680e+06
19.4390	1.28051e+06
19.4584	1.27549e+06
19.4779	1.27046e+06
19.4975	1.26543e+06
19.5170	1.26041e+06
19.5366	1.25551e+06
19.5562	1.25061e+06
19.5758	1.24570e+06
19.5954	1.24080e+06
19.6150	1.23590e+06
19.6347	1.23113e+06
19.6544	1.22623e+06
19.6741	1.22133e+06
19.6938	1.21642e+06
19.7136	1.21165e+06
19.7333	1.20687e+06
19.7531	1.20197e+06
19.7729	1.19720e+06
19.7927	1.19242e+06
19.8126	1.18777e+06
19.8324	1.18300e+06
19.8523	1.17822e+06
19.8722	1.17357e+06
19.8921	1.16892e+06
19.9121	1.16427e+06
19.9320	1.15962e+06
19.9520	1.15498e+06
19.9720	1.15033e+06
19.9921	1.14580e+06
20.0121	1.14128e+06
20.0322	1.13675e+06
20.0522	1.13223e+06
20.0723	1.12771e+06
20.0925	1.12318e+06
20.1126	1.11866e+06
20.1328	1.11426e+06
20.1530	1.10986e+06
20.1732	1.10534e+06
20.1934	1.10094e+06
20.2136	1.09654e+06
20.2339	1.09227e+06
20.2542	1.08787e+06
20.2745	1.08347e+06
20.2948	1.07920e+06
20.3151	1.07480e+06
20.3355	1.07053e+06
20.3559	1.06626e+06
20.3763	1.06198e+06
20.3967	1.05759e+06
20.4172	1.05331e+06
20.4377	1.04904e+06
20.4581	1.04464e+06
20.4786	1.04037e+06
20.4992	1.03597e+06
20.5197	1.03170e+06
20.5403	1.02768e+06
20.5609	1.02378e+06
20.5815	1.01976e+06
20.6021	1.01587e+06
20.6228	1.01197e+06
20.6435	1.00795e+06
20.6642	1.00393e+06
20.6849	999906.
20.7056	996011.
20.7264	991989.
20.7471	987968.
20.7679	983947.
20.7888	979800.
20.8096	975653.
20.8305	971380.
20.8514	966731.
20.8723	961579.
20.8932	955296.
20.9141	949138.
20.9351	945996.
20.9561	944865.
20.9771	943106.
20.9981	940467.
21.0192	937200.
21.0402	933807.
21.0613	930288.
21.0824	926644.
21.1036	923000.
21.1247	919356.
21.1459	915837.
21.1671	912193.
21.1883	908549.
21.2096	904904.
21.2308	901386.
21.2521	897742.
21.2734	894223.
21.2948	890704.
21.3161	887060.
21.3375	883542.
21.3589	880023.
21.3803	876504.
21.4017	872986.
21.4232	869593.
21.4446	866074.
21.4661	862556.
21.4877	859163.
21.5092	855770.
21.5308	852251.
21.5523	848858.
21.5740	845465.
21.5956	842072.
21.6172	838680.
21.6389	835287.
21.6606	832019.
21.6823	828626.
21.7040	825234.
21.7258	821841.
21.7476	818448.
21.7694	814929.
21.7912	811411.
21.8131	807892.
21.8349	804373.
21.8568	801232.
21.8787	798342.
21.9007	795451.
21.9226	792561.
21.9446	789545.
21.9666	786404.
21.9886	783388.
22.0107	780246.
22.0327	777104.
22.0548	773963.
22.0769	770947.
22.0991	767805.
22.1212	764664.
22.1434	761396.
22.1656	758255.
22.1878	754988.
22.2100	751469.
22.2323	747699.
22.2546	743175.
22.2769	737143.
22.2992	726839.
22.3216	710880.
22.3440	704219.
22.3664	713519.
22.3888	720807.
22.4112	722189.
22.4337	721058.
22.4562	719048.
22.4787	716660.
22.5012	714021.
22.5238	711382.
22.5464	708618.
22.5690	705853.
22.5916	703088.
22.6143	700198.
22.6369	697434.
22.6596	694669.
22.6823	692030.
22.7051	689265.
22.7278	686501.
22.7506	683862.
22.7734	681097.
22.7963	678458.
22.8191	675694.
22.8420	673055.
22.8649	670416.
22.8878	667651.
22.9108	665012.
22.9337	662373.
22.9567	659734.
22.9797	657096.
23.0028	654457.
23.0258	651818.
23.0489	649304.
23.0720	646665.
23.0951	644026.
23.1183	641513.
23.1415	639000.
23.1647	636361.
23.1879	633848.
23.2111	631334.
23.2344	628821.
23.2577	626308.
23.2810	623795.
23.3044	621281.
23.3277	618768.
23.3511	616255.
23.3745	613742.
23.3980	611354.
23.4214	608841.
23.4449	606327.
23.4684	603940.
23.4919	601426.
23.5155	598913.
23.5390	596274.
23.5626	593635.
23.5863	590871.
23.6099	587855.
23.6336	585090.
23.6573	583080.
23.6810	581195.
23.7047	579184.
23.7285	577048.
23.7523	574660.
23.7761	572021.
23.7999	568880.
23.8238	564607.
23.8477	559204.
23.8716	555434.
23.8955	555811.
23.9195	556565.
23.9434	555936.
23.9674	554428.
23.9915	552543.
24.0155	550533.
24.0396	548522.
24.0637	546386.
24.0878	544250.
24.1120	542113.
24.1361	539977.
24.1603	537841.
24.1846	535704.
24.2088	533568.
24.2331	531432.
24.2574	529296.
24.2817	527285.
24.3060	525149.
24.3304	523012.
24.3548	521002.
24.3792	518865.
24.4036	516729.
24.4281	514719.
24.4526	512708.
24.4771	510572.
24.5017	508561.
24.5262	506550.
24.5508	504540.
24.5754	502529.
24.6001	500519.
24.6247	498508.
24.6494	496497.
24.6741	494487.
24.6988	492602.
24.7236	490591.
24.7484	488580.
24.7732	486696.
24.7980	484685.
24.8229	482674.
24.8478	480789.
24.8727	478779.
24.8976	476894.
24.9226	474883.
24.9476	472998.
24.9726	470988.
24.9976	469103.
25.0227	467343.
25.0478	465458.
25.0729	463699.
25.0980	461940.
25.1232	460055.
25.1484	458296.
25.1736	456411.
25.1988	454651.
25.2241	452766.
25.2494	451007.
25.2747	449248.
25.3000	447363.
25.3254	445604.
25.3508	443844.
25.3762	442085.
25.4016	440326.
25.4271	438566.
25.4526	436807.
25.4781	435048.
25.5036	433288.
25.5292	431655.
25.5548	429896.
25.5804	428136.
25.6060	426503.
25.6317	424743.
25.6574	422984.
25.6831	421350.
25.7089	419717.
25.7347	417958.
25.7605	416324.
25.7863	414565.
25.8121	412931.
25.8380	411297.
25.8639	409664.
25.8898	408030.
25.9158	406396.
25.9418	404637.
25.9678	403004.
25.9938	401370.
26.0199	399611.
26.0460	397977.
26.0721	396092.
26.0982	394207.
26.1244	392071.
26.1506	389683.
26.1768	387924.
26.2030	387044.
26.2293	386290.
26.2556	385159.
26.2819	383777.
26.3083	382395.
26.3346	381012.
26.3610	379504.
26.3875	377996.
26.4139	376488.
26.4404	374980.
26.4669	373473.
26.4934	372090.
26.5200	370582.
26.5466	369074.
26.5732	367441.
26.5998	365933.
26.6265	364425.
26.6532	362791.
26.6799	361283.
26.7066	359901.
26.7334	358644.
26.7602	357262.
26.7870	355880.
26.8139	354497.
26.8408	353115.
26.8677	351733.
26.8946	350350.
26.9216	348968.
26.9486	347586.
26.9756	346204.
27.0026	344821.
27.0297	343439.
27.0568	342057.
27.0839	340674.
27.1111	339292.
27.1383	337910.
27.1655	336653.
27.1927	335271.
27.2200	333888.
27.2472	332632.
27.2746	331250.
27.3019	329993.
27.3293	328611.
27.3567	327354.
27.3841	325972.
27.4116	324715.
27.4390	323458.
27.4665	322076.
27.4941	320819.
27.5216	319563.
27.5492	318180.
27.5768	316924.
27.6045	315667.
27.6322	314285.
27.6599	313028.
27.6876	311520.
27.7154	309887.
27.7431	307122.
27.7709	301593.
27.7988	295310.
27.8267	297069.
27.8546	301342.
27.8825	302221.
27.9104	301593.
27.9384	300588.
27.9664	299582.
27.9945	298451.
28.0225	297195.
28.0506	296064.
28.0787	294933.
28.1069	293676.
28.1351	292545.
28.1633	291414.
28.1915	290158.
28.2198	289027.
28.2481	287896.
28.2764	286765.
28.3047	285508.
28.3331	284377.
28.3615	283246.
28.3899	282115.
28.4184	280984.
28.4469	279853.
28.4754	278722.
28.5039	277591.
28.5325	276460.
28.5611	275329.
28.5898	274324.
28.6184	273193.
28.6471	271936.
28.6758	270805.
28.7046	269549.
28.7333	268041.
28.7622	266156.
28.7910	263265.
28.8199	259747.
28.8487	259244.
28.8777	260501.
28.9066	260878.
28.9356	260250.
28.9646	259370.
28.9936	258616.
29.0227	257736.
29.0518	256982.
29.0809	255977.
29.1101	255097.
29.1393	254092.
29.1685	253087.
29.1977	252207.
29.2270	251202.
29.2563	250196.
29.2856	249191.
29.3150	248186.
29.3444	247181.
29.3738	246175.
29.4032	245170.
29.4327	244290.
29.4622	243285.
29.4917	242280.
29.5213	241274.
29.5509	240269.
29.5805	239264.
29.6102	238384.
29.6399	237379.
29.6696	236373.
29.6993	235242.
29.7291	234111.
29.7589	232478.
29.7887	229839.
29.8186	225566.
29.8485	223556.
29.8784	225692.
29.9084	227074.
29.9384	226572.
29.9684	225064.
29.9984	223304.
30.0285	222550.
30.0586	222802.
30.0887	222676.
30.1189	222173.
30.1491	221419.
30.1793	220665.
30.2096	219911.
30.2398	219032.
30.2702	218278.
30.3005	217398.
30.3309	216519.
30.3613	215639.
30.3917	214759.
30.4222	214005.
30.4527	213126.
30.4832	212246.
30.5138	211366.
30.5444	210612.
30.5750	209733.
30.6056	208853.
30.6363	208099.
30.6670	207219.
30.6978	206340.
30.7286	205586.
30.7594	204706.
30.7902	203952.
30.8211	203073.
30.8520	202319.
30.8829	201439.
30.9139	200685.
30.9448	199931.
30.9759	199051.
31.0069	198297.
31.0380	197543.
31.0691	196664.
31.1003	195910.
31.1314	195156.
31.1627	194402.
31.1939	193522.
31.2252	192768.
31.2565	192014.
31.2878	191260.
31.3192	190506.
31.3506	189752.
31.3820	188998.
31.4135	188244.
31.4450	187490.
31.4765	186736.
31.5080	185982.
31.5396	185228.
31.5712	184474.
31.6029	183720.
31.6346	182966.
31.6663	182212.
31.6980	181458.
31.7298	180830.
31.7616	180076.
31.7935	179322.
31.8253	178568.
31.8572	177940.
31.8892	177186.
31.9211	176432.
31.9531	175678.
31.9852	174924.
32.0172	174170.
32.0493	173416.
32.0815	172662.
32.1136	171782.
32.1458	170903.
32.1780	170023.
32.2103	169143.
32.2426	168766.
32.2749	168264.
32.3073	167887.
32.3397	167258.
32.3721	166756.
32.4045	166127.
32.4370	165499.
32.4695	164745.
32.5021	164117.
32.5347	163488.
32.5673	162860.
32.5999	162232.
32.6326	161604.
32.6653	160975.
32.6981	160347.
32.7309	159593.
32.7637	158965.
32.7965	158336.
32.8294	157708.
32.8623	157080.
32.8952	156451.
32.9282	155823.
32.9612	155195.
32.9943	154566.
33.0274	153938.
33.0605	153435.
33.0936	152807.
33.1268	152179.
33.1600	151550.
33.1932	150922.
33.2265	150294.
33.2598	149665.
33.2932	149163.
33.3265	148534.
33.3600	147906.
33.3934	147278.
33.4269	146775.
33.4604	146147.
33.4939	145519.
33.5275	145016.
33.5611	144388.
33.5948	143759.
33.6284	143257.
33.6622	142628.
33.6959	142126.
33.7297	141497.
33.7635	140995.
33.7973	140366.
33.8312	139864.
33.8651	139235.
33.8991	138733.
33.9331	138104.
33.9671	137602.
34.0011	137099.
34.0352	136471.
34.0694	135968.
34.1035	135465.
34.1377	134837.
34.1719	134334.
34.2062	133832.
34.2405	133329.
34.2748	132701.
34.3092	132198.
34.3436	131696.
34.3780	131193.
34.4124	130565.
34.4469	130062.
34.4815	129559.
34.5160	129057.
34.5506	128554.
34.5853	128051.
34.6200	127549.
34.6547	127046.
34.6894	126418.
34.7242	125915.
34.7590	125450.
34.7938	124947.
34.8287	124432.
34.8636	123917.
34.8986	123402.
34.9336	122874.
34.9686	122321.
35.0036	121768.
35.0387	121240.
35.0739	120788.
35.1090	120361.
35.1442	119933.
35.1795	119481.
35.2147	119029.
35.2500	118564.
35.2854	118099.
35.3207	117634.
35.3561	117169.
35.3916	116704.
35.4271	116226.
35.4626	115761.
35.4981	115296.
35.5337	114832.
35.5693	114367.
35.6050	113902.
35.6407	113437.
35.6764	112972.
35.7122	112519.
35.7480	112079.
35.7838	111640.
35.8197	111200.
35.8556	110747.
35.8916	110308.
35.9275	109868.
35.9636	109441.
35.9996	109001.
36.0357	108561.
36.0718	108121.
36.1080	107681.
36.1442	107241.
36.1804	106802.
36.2167	106362.
36.2530	105909.
36.2893	105432.
36.3257	104917.
36.3621	104326.
36.3986	103509.
36.4351	102341.
36.4716	101423.
36.5082	101587.
36.5448	101913.
36.5814	101863.
36.6181	101612.
36.6548	101285.
36.6915	100908.
36.7283	100531.
36.7651	100129.
36.8020	99726.7
36.8389	99324.6
36.8758	98909.9
36.9128	98482.6
36.9498	98042.8
36.9868	97565.3
37.0239	96999.8
37.0610	96321.2
37.0982	95642.6
37.1354	95341.1
37.1726	95290.8
37.2099	95140.0
37.2472	94888.7
37.2845	94574.5
37.3219	94235.2
37.3593	93870.8
37.3968	93506.4
37.4343	93141.9
37.4718	92777.5
37.5093	92400.5
37.5470	92036.1
37.5846	91659.1
37.6223	91294.7
37.6600	90942.8
37.6977	90578.4
37.7355	90226.5
37.7734	89862.1
37.8112	89510.3
37.8491	89145.8
37.8871	88794.0
37.9251	88442.1
37.9631	88077.7
38.0011	87725.8
38.0392	87374.0
38.0774	87022.1
38.1155	86670.3
38.1538	86318.4
38.1920	85954.0
38.2303	85602.1
38.2686	85250.3
38.3070	84885.8
38.3454	84546.5
38.3838	84207.2
38.4223	83880.5
38.4608	83553.8
38.4994	83214.5
38.5380	82875.2
38.5766	82535.9
38.6153	82184.1
38.6540	81807.1
38.6927	81379.8
38.7315	80852.0
38.7704	79972.4
38.8092	78338.8
38.8481	76554.3
38.8871	76768.0
38.9261	78175.4
38.9651	78728.3
39.0042	78640.4
39.0433	78351.3
39.0824	77999.5
39.1216	77723.0
39.1608	77509.4
39.2001	77283.2
39.2394	77031.9
39.2787	76755.4
39.3181	76466.4
39.3575	76164.8
39.3969	75863.2
39.4364	75561.6
39.4760	75260.0
39.5155	74958.4
39.5552	74656.8
39.5948	74367.8
39.6345	74078.8
39.6742	73789.7
39.7140	73500.7
39.7538	73211.7
39.7937	72922.6
39.8336	72633.6
39.8735	72344.6
39.9135	72055.6
39.9535	71766.5
39.9935	71477.5
40.0336	71188.5
40.0738	70912.0
40.1139	70623.0
40.1542	70346.5
40.1944	70057.5
40.2347	69781.1
40.2750	69504.6
40.3154	69228.1
40.3558	68951.7
40.3963	68675.2
40.4368	68398.8
40.4773	68122.3
40.5179	67845.8
40.5585	67581.9
40.5992	67305.5
40.6399	67029.0
40.6806	66765.1
40.7214	66501.2
40.7622	66224.8
40.8031	65960.9
40.8440	65697.0
40.8850	65433.1
40.9259	65169.2
40.9670	64917.9
41.0080	64654.0
41.0491	64390.1
41.0903	64126.2
41.1315	63874.9
41.1727	63623.5
41.2140	63359.6
41.2553	63108.3
41.2967	62857.0
41.3381	62593.1
41.3795	62341.8
41.4210	62090.4
41.4625	61839.1
41.5041	61587.8
41.5457	61336.5
41.5874	61085.1
41.6290	60833.8
41.6708	60582.5
41.7126	60331.1
41.7544	60067.3
41.7962	59803.4
41.8381	59539.5
41.8801	59275.6
41.9221	59049.4
41.9641	58823.2
42.0062	58597.0
42.0483	58383.4
42.0904	58157.2
42.1326	57943.5
42.1749	57717.3
42.2171	57503.7
42.2595	57277.5
42.3018	57051.3
42.3442	56825.1
42.3867	56598.9
42.4292	56372.7
42.4717	56159.1
42.5143	55932.9
42.5569	55706.7
42.5996	55480.5
42.6423	55266.9
42.6850	55040.7
42.7278	54814.5
42.7706	54600.9
42.8135	54387.3
42.8564	54161.1
42.8994	53947.4
42.9424	53733.8
42.9855	53507.6
43.0286	53294.0
43.0717	53080.4
43.1149	52866.7
43.1581	52653.1
43.2014	52452.0
43.2447	52238.4
43.2880	52024.8
43.3314	51811.1
43.3749	51610.1
43.4183	51396.5
43.4619	51182.8
43.5054	50981.8
43.5491	50780.7
43.5927	50567.1
43.6364	50366.0
43.6802	50165.0
43.7240	49963.9
43.7678	49762.8
43.8117	49561.8
43.8556	49373.3
43.8995	49172.2
43.9436	48971.1
43.9876	48782.7
44.0317	48581.6
44.0759	48393.1
44.1200	48204.6
44.1643	48003.5
44.2085	47815.0
44.2529	47626.5
44.2972	47438.1
44.3416	47237.0
44.3861	47048.5
44.4306	46860.0
44.4751	46671.5
44.5197	46483.0
44.5643	46307.1
44.6090	46118.6
44.6537	45930.1
44.6985	45741.6
44.7433	45565.7
44.7882	45377.2
44.8331	45201.2
44.8780	45012.7
44.9230	44836.8
44.9680	44635.8
45.0131	44409.6
45.0582	44170.8
45.1034	43932.0
45.1486	43655.6
45.1939	43328.8
45.2392	43014.7
45.2846	42713.1
45.3300	42424.1
45.3754	42386.4
45.4209	42499.5
45.4664	42499.5
45.5120	42411.5
45.5576	42285.8
45.6033	42147.6
45.6490	41996.8
45.6948	41833.4
45.7406	41670.1
45.7864	41506.7
45.8323	41343.4
45.8783	41180.0
45.9243	41004.1
45.9703	40840.7
46.0164	40677.3
46.0625	40514.0
46.1087	40363.2
46.1549	40199.8
46.2012	40036.5
46.2475	39885.7
46.2939	39722.3
46.3403	39558.9
46.3868	39408.1
46.4333	39244.8
46.4798	39081.4
46.5264	38930.6
46.5730	38767.3
46.6197	38603.9
46.6665	38440.5
46.7133	38277.2
46.7601	38113.8
46.8070	37925.3
46.8539	37736.8
46.9009	37573.4
46.9479	37447.8
46.9949	37334.7
47.0421	37209.0
47.0892	37070.8
47.1364	36932.6
47.1837	36794.3
47.2310	36656.1
47.2783	36505.3
47.3257	36367.1
47.3732	36216.3
47.4207	36078.1
47.4682	35927.3
47.5158	35789.0
47.5634	35638.2
47.6111	35500.0
47.6588	35361.8
47.7066	35211.0
47.7544	35072.7
47.8023	34934.5
47.8502	34796.3
47.8982	34658.1
47.9462	34519.8
47.9943	34381.6
48.0424	34243.4
48.0906	34105.1
48.1388	33966.9
48.1870	33828.7
48.2353	33690.4
48.2837	33552.2
48.3321	33414.0
48.3806	33288.3
48.4291	33150.1
48.4776	33011.9
48.5262	32886.2
48.5749	32748.0
48.6235	32609.7
48.6723	32484.1
48.7211	32345.8
48.7699	32220.2
48.8188	32081.9
48.8678	31956.3
48.9168	31818.1
48.9658	31692.4
49.0149	31554.2
49.0640	31428.5
49.1132	31302.8
49.1624	31164.6
49.2117	31038.9
49.2611	30888.1
49.3104	30737.3
49.3599	30523.7
49.4094	30184.4
49.4589	29706.9
49.5085	29531.0
49.5581	29757.2
49.6078	29882.8
49.6575	29857.7
49.7073	29782.3
49.7571	29694.3
49.8070	29581.2
49.8569	29480.7
49.9069	29367.6
49.9570	29254.5
50.0070	29128.8
50.0572	29015.8
50.1074	28902.7
50.1576	28789.6
50.2079	28663.9
50.2582	28550.8
50.3086	28437.7
50.3590	28324.6
50.4095	28211.5
50.4600	28098.4
50.5106	27985.3
50.5613	27872.2
50.6120	27759.1
50.6627	27658.6
50.7135	27545.5
50.7643	27432.4
50.8152	27319.3
50.8662	27218.8
50.9172	27105.7
50.9682	26992.6
51.0193	26892.0
51.0704	26778.9
51.1216	26678.4
51.1729	26565.3
51.2242	26464.8
51.2755	26351.7
51.3269	26251.1
51.3784	26138.1
51.4299	26037.5
51.4815	25937.0
51.5331	25823.9
51.5847	25723.4
51.6365	25622.8
51.6882	25522.3
51.7400	25409.2
51.7919	25308.7
51.8438	25208.1
51.8958	25107.6
51.9478	25007.1
51.9999	24906.5
52.0520	24806.0
52.1042	24705.5
52.1564	24605.0
52.2087	24504.4
52.2611	24391.3
52.3135	24278.2
52.3659	24152.6
52.4184	23951.5
52.4710	23536.8
52.5236	23059.3
52.5762	23122.1
52.6289	23448.8
52.6817	23536.8
52.7345	23486.5
52.7874	23411.1
52.8403	23310.6
52.8933	23222.7
52.9463	23134.7
52.9994	23046.7
53.0525	22958.8
53.1057	22870.8
53.1589	22782.8
53.2122	22682.3
53.2656	22594.3
53.3190	22506.4
53.3724	22418.4
53.4259	22330.4
53.4795	22242.5
53.5331	22154.5
53.5868	22066.5
53.6405	21978.6
53.6942	21890.6
53.7481	21802.7
53.8020	21714.7
53.8559	21626.7
53.9099	21538.8
53.9639	21450.8
54.0180	21362.8
54.0722	21274.9
54.1264	21186.9
54.1806	21098.9
54.2350	20998.4
54.2893	20897.9
54.3438	20784.8
54.3982	20671.7
54.4528	20558.6
54.5074	20495.8
54.5620	20458.1
54.6167	20395.2
54.6715	20332.4
54.7263	20257.0
54.7811	20181.6
54.8361	20106.2
54.8910	20030.8
54.9461	19942.8
55.0011	19867.4
55.0563	19792.0
55.1115	19704.1
55.1667	19616.1
55.2220	19540.7
55.2774	19440.2
55.3328	19352.2
55.3883	19239.1
55.4438	19088.3
55.4994	18912.4
55.5550	18811.9
55.6107	18811.9
55.6665	18811.9
55.7223	18774.2
55.7781	18736.5
55.8340	18673.6
55.8900	18610.8
55.9460	18548.0
56.0021	18472.6
56.0583	18397.2
56.1145	18334.3
56.1707	18258.9
56.2270	18183.5
56.2834	18108.1
56.3398	18045.3
56.3963	17969.9
56.4529	17894.5
56.5094	17819.1
56.5661	17743.7
56.6228	17680.9
56.6796	17605.5
56.7364	17530.1
56.7933	17467.3
56.8502	17391.9
56.9072	17329.0
56.9642	17253.6
57.0214	17190.8
57.0785	17115.4
57.1357	17052.6
57.1930	16977.2
57.2504	16914.3
57.3077	16851.5
57.3652	16776.1
57.4227	16713.3
57.4803	16637.9
57.5379	16575.0
57.5956	16512.2
57.6533	16436.8
57.7111	16374.0
57.7690	16311.1
57.8269	16235.8
57.8849	16172.9
57.9429	16097.5
58.0010	16034.7
58.0591	15959.3
58.1173	15896.5
58.1756	15846.2
58.2339	15783.4
58.2923	15720.5
58.3507	15657.7
58.4092	15607.4
58.4678	15544.6
58.5264	15481.8
58.5851	15418.9
58.6438	15356.1
58.7026	15293.3
58.7614	15230.4
58.8203	15180.2
58.8793	15117.3
58.9383	15054.5
58.9974	14991.7
59.0566	14928.8
59.1158	14878.6
59.1750	14815.8
59.2344	14752.9
59.2937	14690.1
59.3532	14639.8
59.4127	14577.0
59.4722	14514.2
59.5319	14463.9
59.5915	14401.1
59.6513	14338.2
59.7111	14288.0
59.7710	14225.1
59.8309	14174.9
59.8908	14112.0
59.9509	14061.8
60.0110	13998.9
60.0712	13948.7
60.1314	13885.8
60.1917	13835.6
60.2520	13772.7
60.3124	13722.5
60.3729	13659.6
60.4334	13609.4
60.4940	13559.1
60.5546	13496.3
60.6153	13446.0
60.6761	13383.2
60.7369	13332.9
60.7978	13282.7
60.8588	13219.8
60.9198	13169.6
60.9808	13119.3
61.0420	13069.0
61.1032	13006.2
61.1644	12955.9
61.2257	12905.7
61.2871	12855.4
61.3486	12792.6
61.4101	12742.3
61.4716	12692.0
61.5332	12641.8
61.5949	12591.5
61.6567	12529.9
61.7185	12460.8
61.7804	12362.8
61.8423	12201.9
61.9043	12053.7
61.9664	12077.5
62.0285	12150.4
62.0907	12159.2
62.1529	12134.1
62.2152	12095.1
62.2776	12052.4
62.3400	12005.9
62.4025	11959.4
62.4651	11912.9
62.5277	11865.2
62.5904	11818.7
62.6531	11770.9
62.7159	11724.4
62.7788	11676.7
62.8418	11630.2
62.9048	11583.7
62.9678	11537.2
63.0309	11490.7
63.0941	11444.2
63.1574	11399.0
63.2207	11352.5
63.2841	11307.2
63.3475	11260.7
63.4110	11215.5
63.4746	11170.2
63.5382	11126.3
63.6019	11081.0
63.6657	11035.8
63.7295	10991.8
63.7934	10947.8
63.8573	10902.6
63.9214	10858.6
63.9854	10814.6
64.0496	10770.6
64.1138	10726.7
64.1781	10682.7
64.2424	10639.9
64.3068	10596.0
64.3713	10550.7
64.4358	10506.7
64.5004	10461.5
64.5651	10415.0
64.6298	10367.3
64.6946	10315.7
64.7595	10259.2
64.8244	10205.1
64.8894	10168.7
64.9544	10141.1
65.0195	10109.6
65.0847	10074.5
65.1500	10034.2
65.2153	9994.04
65.2806	9951.31
65.3461	9907.33
65.4116	9865.86
65.4772	9830.67
65.5428	9796.74
65.6085	9762.81
65.6743	9726.37
65.7401	9689.93
65.8060	9653.49
65.8720	9615.79
65.9380	9578.09
66.0042	9540.39
66.0703	9502.69
66.1366	9464.99
66.2029	9427.29
66.2692	9389.59
66.3357	9351.89
66.4022	9314.19
66.4687	9275.24
66.5354	9237.54
66.6021	9199.84
66.6688	9162.14
66.7357	9123.19
66.8026	9082.97
66.8695	9040.25
66.9366	8993.75
67.0037	8938.46
67.0709	8869.34
67.1381	8810.28
67.2054	8796.46
67.2728	8792.69
67.3402	8775.10
67.4077	8747.45
67.4753	8714.78
67.5429	8683.36
67.6107	8650.69
67.6784	8619.27
67.7463	8586.60
67.8142	8553.93
67.8822	8521.26
67.9502	8487.33
68.0183	8453.40
68.0865	8420.72
68.1548	8386.80
68.2231	8352.87
68.2915	8320.19
68.3600	8286.26
68.4285	8253.59
68.4971	8219.66
68.5658	8185.73
68.6345	8151.81
68.7033	8117.88
68.7722	8080.18
68.8411	8038.71
68.9102	7974.62
68.9792	7845.19
69.0484	7685.59
69.1176	7694.39
69.1869	7797.43
69.2563	7831.36
69.3257	7818.80
69.3952	7793.66
69.4648	7764.76
69.5344	7734.60
69.6041	7704.44
69.6739	7674.28
69.7437	7644.12
69.8137	7613.96
69.8836	7583.80
69.9537	7552.39
70.0238	7522.23
70.0940	7490.81
70.1643	7460.65
70.2346	7430.50
70.3050	7400.34
70.3755	7370.18
70.4461	7340.02
70.5167	7309.86
70.5874	7279.70
70.6582	7250.80
70.7290	7221.89
70.7999	7192.99
70.8709	7165.34
70.9419	7136.44
71.0130	7108.80
71.0842	7079.89
71.1555	7052.25
71.2268	7023.35
71.2982	6995.70
71.3697	6968.05
71.4413	6940.41
71.5129	6911.50
71.5846	6883.86
71.6563	6856.21
71.7282	6828.57
71.8001	6802.18
71.8721	6774.53
71.9441	6746.88
72.0162	6720.50
72.0884	6692.85
72.1607	6666.46
72.2330	6638.81
72.3055	6612.42
72.3779	6586.03
72.4505	6559.65
72.5231	6533.26
72.5958	6506.87
72.6686	6480.48
72.7415	6454.09
72.8144	6427.70
72.8874	6402.57
72.9605	6376.18
73.0336	6351.04
73.1068	6324.65
73.1801	6299.52
73.2535	6274.39
73.3269	6249.26
73.4004	6222.87
73.4740	6197.73
73.5476	6172.60
73.6214	6148.73
73.6952	6123.59
73.7691	6098.46
73.8430	6073.33
73.9170	6049.45
73.9911	6024.32
74.0653	6000.44
74.1396	5975.31
74.2139	5951.43
74.2883	5927.56
74.3628	5902.42
74.4373	5878.55
74.5119	5855.93
74.5866	5832.05
74.6614	5808.18
74.7363	5785.56
74.8112	5761.68
74.8862	5739.06
74.9613	5716.44
75.0364	5692.57
75.1116	5669.95
75.1869	5647.33
75.2623	5624.71
75.3378	5602.09
75.4133	5578.21
75.4889	5555.59
75.5646	5532.97
75.6403	5509.10
75.7161	5485.22
75.7921	5461.34
75.8680	5436.21
75.9441	5409.82
76.0202	5377.15
76.0964	5334.42
76.1727	5269.08
76.2491	5213.79
76.3255	5220.07
76.4020	5236.41
76.4786	5233.89
76.5553	5225.10
76.6321	5213.79
76.7089	5198.71
76.7858	5181.11
76.8628	5162.27
76.9398	5143.42
77.0169	5123.31
77.0942	5103.20
77.1714	5083.10
77.2488	5062.99
77.3262	5042.88
77.4038	5022.78
77.4814	5002.67
77.5590	4981.31
77.6368	4961.20
77.7146	4941.10
77.7925	4920.99
77.8705	4899.63
77.9486	4879.52
78.0267	4860.67
78.1049	4841.82
78.1833	4822.97
78.2616	4804.12
78.3401	4785.27
78.4186	4766.42
78.4972	4747.57
78.5759	4728.73
78.6547	4709.88
78.7336	4691.03
78.8125	4672.18
78.8915	4653.33
78.9706	4634.48
79.0498	4615.63
79.1290	4598.04
79.2083	4579.19
79.2877	4560.34
79.3672	4542.74
79.4468	4523.89
79.5264	4506.30
79.6062	4488.71
79.6860	4469.86
79.7658	4452.27
79.8458	4434.67
79.9259	4414.57
80.0060	4390.69
80.0862	4363.04
80.1665	4331.63
80.2468	4305.24
80.3273	4296.44
80.4078	4291.42
80.4884	4281.36
80.5691	4267.54
80.6499	4252.46
80.7307	4236.12
